sno,sname,sex,height,dorm,bdate
01036761,廖淑英,女,1.93,东10舍426,2005-02-07 00:00:00
01033429,许秀珍,男,1.91,西8舍424,2000-07-26 00:00:00
01036708,邓建,男,1.84,南14舍225,2001-04-24 00:00:00
01035518,何婷婷,女,1.74,北4舍202,2001-04-24 00:00:00
01038178,孙荣,男,1.92,南14舍228,2004-07-24 00:00:00
01038851,王云,男,1.64,东9舍316,2002-09-27 00:00:00
01034104,侯琳,女,1.74,东2舍205,2001-11-12 00:00:00
01035507,王凯,女,1.70,东8舍121,2001-04-09 00:00:00
01032804,邵淑珍,男,1.71,南4舍322,2005-09-23 00:00:00
01038092,刘磊,男,1.92,北8舍308,2001-01-20 00:00:00
01032473,唐琳,男,1.77,南12舍326,2004-11-25 00:00:00
01032693,李红霞,女,1.65,北13舍202,2001-11-17 00:00:00
01032275,陈桂芝,男,1.90,西13舍418,2003-10-27 00:00:00
01037660,燕凯,男,1.70,东6舍426,2004-05-17 00:00:00
01038041,李柳,男,1.58,南6舍227,2003-09-19 00:00:00
01033941,陈颖,男,1.80,东2舍205,2003-05-19 00:00:00
01032174,侯兵,男,1.85,西6舍304,2003-01-12 00:00:00
01036144,刘娟,女,1.73,北10舍406,2003-01-13 00:00:00
01033120,杨荣,男,1.60,北1舍417,2004-03-05 00:00:00
01036412,邓彬,男,1.79,东3舍408,2002-08-30 00:00:00
01031181,黄丽华,女,1.61,南4舍104,2005-07-20 00:00:00
01033947,杜婷,男,1.61,北1舍125,2005-02-05 00:00:00
01033931,李建平,男,1.51,北11舍211,2004-06-18 00:00:00
01032828,李波,女,1.86,东15舍411,2001-03-01 00:00:00
01032868,刘淑珍,男,1.66,东8舍121,2005-09-29 00:00:00
01032801,童桂花,男,1.51,东15舍408,2003-11-17 00:00:00
01034215,李桂花,女,1.91,西15舍426,2003-07-09 00:00:00
01036814,冯瑜,男,1.69,南14舍228,2001-08-09 00:00:00
01033854,吴雪梅,男,1.65,东4舍307,2003-09-17 00:00:00
01038326,陈海燕,男,1.51,南9舍123,2005-01-20 00:00:00
01031749,刘桂英,女,1.72,南1舍118,2000-09-18 00:00:00
01036798,刘楠,男,1.59,西1舍414,2003-10-27 00:00:00
01035032,赵秀芳,男,1.76,南4舍207,2003-04-11 00:00:00
01038478,黄玉华,女,1.72,北8舍306,2000-08-19 00:00:00
01035744,符丽娟,女,1.60,北10舍225,2005-06-12 00:00:00
01033914,孙玉华,男,1.54,南12舍216,2002-12-23 00:00:00
01036436,李玉珍,男,1.81,南10舍317,2005-05-08 00:00:00
01032956,杨文,女,1.56,东4舍124,2005-06-25 00:00:00
01032548,贺瑞,女,1.87,西15舍422,2001-06-13 00:00:00
01032327,宋丹,女,1.77,南14舍303,2005-12-18 00:00:00
01032981,蔡红梅,男,1.92,东14舍321,2003-10-10 00:00:00
01037090,邓秀英,男,1.53,东5舍401,2003-08-08 00:00:00
01034225,朱志强,男,1.68,南9舍118,2005-10-12 00:00:00
01031148,刘宇,男,1.88,西12舍227,2002-08-17 00:00:00
01031009,李慧,男,1.62,北11舍214,2004-12-24 00:00:00
01038899,麦志强,女,1.59,西6舍425,2000-11-12 00:00:00
01032610,郭凤英,男,1.96,北2舍108,2003-09-22 00:00:00
01033796,丁玉珍,女,1.59,东12舍316,2002-09-25 00:00:00
01034490,刘娟,男,1.79,东3舍105,2001-05-10 00:00:00
01033687,谢丽,女,1.59,南11舍304,2002-02-06 00:00:00
01036849,谢成,女,1.53,南15舍413,2004-05-13 00:00:00
01031354,邹金凤,女,1.74,南13舍318,2002-06-02 00:00:00
01038497,吴畅,女,1.82,东4舍101,2005-10-28 00:00:00
01033739,曹明,女,1.73,南10舍205,2002-04-27 00:00:00
01031572,卢凤兰,女,1.65,北3舍118,2005-11-12 00:00:00
01034392,张慧,男,1.65,南4舍427,2002-03-30 00:00:00
01032594,马秀兰,男,1.71,西9舍404,2006-05-22 00:00:00
01034859,王彬,男,1.99,南5舍221,2002-02-28 00:00:00
01032524,吴梅,女,1.69,西13舍317,2002-08-09 00:00:00
01036819,吴博,男,1.89,北4舍225,2003-10-07 00:00:00
01037688,杨想,男,1.73,南9舍208,2006-03-20 00:00:00
01037313,黄海燕,男,1.96,北3舍208,2000-12-25 00:00:00
01032135,宋玲,男,1.87,南4舍204,2005-12-08 00:00:00
01035244,牛玉,男,2.00,西9舍101,2001-09-23 00:00:00
01032385,王波,男,1.70,东10舍302,2001-08-23 00:00:00
01033609,陈凤英,男,1.69,西13舍104,2004-08-18 00:00:00
01036556,庄春梅,女,1.57,北15舍215,2004-05-03 00:00:00
01031792,张金凤,女,1.50,西1舍122,2004-01-16 00:00:00
01033820,冯建华,男,1.79,南13舍323,2003-08-02 00:00:00
01037301,刘斌,男,1.52,西11舍212,2000-06-29 00:00:00
01032373,袁想,男,1.89,东8舍307,2004-12-31 00:00:00
01038097,卢飞,男,1.93,南15舍415,2004-01-17 00:00:00
01034095,周彬,女,1.83,西9舍122,2000-07-29 00:00:00
01036028,刘刚,男,1.73,北12舍215,2004-01-06 00:00:00
01033515,王丽,男,1.82,北2舍306,2004-11-18 00:00:00
01032751,丛兰英,女,1.59,西5舍102,2005-01-25 00:00:00
01032794,谢琳,女,1.52,北3舍112,2001-12-15 00:00:00
01031632,郭秀云,男,1.57,南9舍308,2002-07-23 00:00:00
01031302,徐桂兰,男,1.60,东2舍307,2000-11-14 00:00:00
01031360,李波,男,1.99,西11舍413,2005-03-31 00:00:00
01035005,严淑珍,男,1.56,东2舍325,2001-05-25 00:00:00
01036481,李刚,男,1.60,东2舍202,2003-01-03 00:00:00
01034493,张旭,男,1.70,北10舍324,2002-06-16 00:00:00
01031626,陈刚,男,1.68,西6舍105,2000-12-15 00:00:00
01037663,江瑜,男,1.52,东10舍318,2002-06-20 00:00:00
01037945,曹凯,女,1.77,东1舍104,2001-09-18 00:00:00
01036227,修丹,女,1.57,东9舍213,2003-10-31 00:00:00
01032682,卢坤,男,1.79,北15舍123,2003-05-24 00:00:00
01035807,陆玉兰,女,1.80,东15舍127,2001-11-30 00:00:00
01037452,林秀华,女,1.82,南15舍424,2004-08-18 00:00:00
01031458,吴红,男,1.98,东14舍304,2001-04-09 00:00:00
01034780,朱芳,女,1.50,南11舍223,2003-02-24 00:00:00
01034162,王玉华,男,1.79,东12舍305,2004-07-25 00:00:00
01036311,卓龙,男,1.83,东2舍123,2004-12-23 00:00:00
01036228,刘鹏,女,1.95,南2舍313,2005-08-04 00:00:00
01035706,宋建军,女,1.81,西9舍112,2001-02-15 00:00:00
01033181,赵超,女,1.67,南2舍204,2003-01-12 00:00:00
01032015,徐林,女,1.73,北8舍112,2001-11-23 00:00:00
01038785,曾玉英,男,1.73,西2舍123,2001-08-29 00:00:00
01036892,王瑞,女,1.69,东2舍307,2003-03-25 00:00:00
01037758,罗玉英,男,1.69,南3舍422,2002-03-22 00:00:00
01036288,祁金凤,女,1.58,北3舍127,2005-09-04 00:00:00
01036371,陈秀荣,女,1.54,西12舍105,2001-03-11 00:00:00
01038234,周秀兰,男,1.64,南14舍325,2001-11-19 00:00:00
01031427,张荣,男,1.76,南3舍128,2005-10-20 00:00:00
01038530,王亮,男,1.81,南3舍311,2005-02-18 00:00:00
01035554,黄浩,男,1.75,北5舍303,2004-08-18 00:00:00
01037189,赵杨,女,1.58,北9舍424,2005-10-12 00:00:00
01035345,杜亮,女,1.78,东9舍202,2004-11-07 00:00:00
01031377,李龙,男,1.93,东10舍405,2004-11-29 00:00:00
01031199,王秀英,男,1.69,南11舍115,2002-12-13 00:00:00
01032890,彭瑞,女,2.00,东2舍128,2005-03-08 00:00:00
01033504,樊勇,女,1.50,东13舍107,2005-01-27 00:00:00
01031364,王桂花,男,1.55,东14舍221,2002-10-23 00:00:00
01032183,崔莹,女,1.79,东14舍414,2004-12-23 00:00:00
01033966,吕静,女,1.82,北12舍323,2001-12-28 00:00:00
01034589,王金凤,女,1.74,北14舍312,2004-11-16 00:00:00
01036660,刘玉兰,女,1.57,西1舍418,2005-02-10 00:00:00
01032156,唐莹,女,1.72,北5舍416,2002-04-23 00:00:00
01035924,李琳,女,1.84,南2舍303,2002-10-07 00:00:00
01033049,欧琴,男,1.95,北5舍302,2005-07-12 00:00:00
01031687,张帆,女,1.57,南12舍423,2001-03-01 00:00:00
01034718,殷建华,女,1.95,东12舍221,2002-08-16 00:00:00
01032520,陈建国,男,1.54,西5舍317,2000-11-28 00:00:00
01038884,刘红霞,男,1.86,西2舍127,2005-03-01 00:00:00
01038472,高建,男,1.78,北1舍302,2003-08-09 00:00:00
01033309,冯建军,女,1.58,东12舍128,2003-12-08 00:00:00
01034312,戴畅,女,1.67,北8舍203,2004-08-07 00:00:00
01038439,纪伟,男,1.50,东9舍415,2004-12-30 00:00:00
01033339,赵勇,女,1.81,南2舍101,2006-06-13 00:00:00
01037796,孟玉华,男,1.99,西10舍325,2002-04-06 00:00:00
01037342,刘阳,男,1.85,东4舍111,2005-10-12 00:00:00
01035686,张伟,女,1.57,南12舍222,2001-11-10 00:00:00
01037417,耿建国,女,1.83,东8舍408,2001-03-31 00:00:00
01033027,荣军,男,1.97,西8舍424,2004-04-13 00:00:00
01031557,杨桂花,男,1.91,东13舍313,2002-02-12 00:00:00
01034651,鲍红,男,1.82,北11舍207,2002-03-01 00:00:00
01036207,芦波,女,1.77,北13舍224,2002-11-07 00:00:00
01036300,陈宇,男,1.71,南2舍424,2005-09-23 00:00:00
01035984,卢博,女,1.71,西8舍304,2006-01-19 00:00:00
01036743,李秀珍,男,1.94,北15舍201,2004-01-05 00:00:00
01035987,袁桂珍,男,1.91,东1舍203,2002-01-25 00:00:00
01034510,郑佳,女,1.53,西11舍413,2004-03-23 00:00:00
01037825,符秀珍,女,1.90,南6舍126,2002-09-19 00:00:00
01038342,王秀云,男,1.71,东6舍415,2000-12-27 00:00:00
01033383,王小红,女,1.69,东9舍416,2005-11-02 00:00:00
01037075,何勇,男,1.89,西9舍214,2000-07-01 00:00:00
01031220,张阳,男,1.91,西3舍205,2000-09-23 00:00:00
01031594,黄淑华,女,1.75,西2舍121,2004-08-23 00:00:00
01035659,杨丽,女,1.87,北8舍116,2001-01-08 00:00:00
01031888,吴琳,女,1.57,东15舍326,2002-04-02 00:00:00
01034851,王宁,女,1.78,北6舍226,2001-01-17 00:00:00
01036350,朱兰英,男,1.56,东9舍218,2002-10-05 00:00:00
01031907,丁涛,男,1.70,西13舍207,2002-05-28 00:00:00
01037280,李军,男,1.89,西10舍302,2001-07-05 00:00:00
01032416,宗建国,女,2.00,北9舍203,2001-01-11 00:00:00
01037731,胡凤英,女,1.97,北2舍427,2002-09-22 00:00:00
01037788,班建军,男,1.88,东15舍108,2003-04-14 00:00:00
01035464,张秀云,女,1.98,东13舍222,2006-02-06 00:00:00
01037294,刘华,女,1.78,西10舍411,2005-12-08 00:00:00
01037720,姜宇,男,1.88,西3舍316,2004-03-04 00:00:00
01033235,黄海燕,女,1.90,东10舍316,2006-06-05 00:00:00
01033341,唐丹,男,1.99,北11舍203,2004-02-20 00:00:00
01035918,谭建国,女,1.65,南14舍402,2005-06-04 00:00:00
01034574,成玉梅,男,1.52,东6舍405,2002-05-26 00:00:00
01033197,宋晶,男,1.84,南11舍322,2000-08-31 00:00:00
01037584,张帆,男,1.83,东1舍306,2003-08-25 00:00:00
01035971,苏桂芳,男,1.69,西13舍225,2003-11-06 00:00:00
01037164,廖建华,女,1.89,北11舍114,2006-03-06 00:00:00
01031448,杨敏,男,1.87,东14舍207,2003-10-04 00:00:00
01036379,许建国,女,1.72,北12舍114,2002-12-26 00:00:00
01031758,林浩,女,1.84,南14舍105,2001-11-20 00:00:00
01033494,朱莉,男,1.80,东5舍321,2005-03-20 00:00:00
01036914,高丽娟,男,1.95,东15舍123,2002-10-13 00:00:00
01038431,董桂兰,女,1.85,北8舍424,2000-07-31 00:00:00
01033745,吴平,女,1.95,东8舍223,2005-06-10 00:00:00
01037032,刘健,女,1.54,南2舍208,2006-06-08 00:00:00
01031098,吴秀梅,女,1.69,东14舍413,2001-06-29 00:00:00
01033848,李荣,男,1.89,北10舍214,2005-03-11 00:00:00
01037487,郭雪梅,女,1.96,北15舍418,2004-06-10 00:00:00
01035916,刘婷婷,男,1.74,南12舍426,2002-11-28 00:00:00
01035978,李健,男,1.60,北10舍107,2004-08-05 00:00:00
01033308,陈欢,男,1.90,西6舍213,2006-01-21 00:00:00
01031720,朱俊,女,1.95,北5舍313,2001-11-11 00:00:00
01037816,徐想,女,1.90,北11舍425,2001-08-24 00:00:00
01031614,李宇,男,1.86,西3舍128,2005-08-29 00:00:00
01033259,尹涛,女,1.67,东8舍101,2001-07-01 00:00:00
01032680,程鹏,男,1.61,北11舍316,2002-11-22 00:00:00
01034346,王晨,男,1.62,北4舍325,2002-10-20 00:00:00
01034819,张秀梅,女,1.93,北13舍125,2002-10-05 00:00:00
01034717,黄静,男,1.99,东1舍413,2001-08-09 00:00:00
01037002,梁霞,男,1.77,东7舍205,2000-07-11 00:00:00
01032709,李斌,男,1.61,北1舍228,2002-12-24 00:00:00
01031964,李波,男,1.97,东5舍103,2002-04-23 00:00:00
01038516,张桂兰,男,1.81,东15舍128,2005-11-28 00:00:00
01036987,李帅,男,1.76,北11舍205,2006-06-16 00:00:00
01031815,曾瑞,女,1.84,东7舍415,2005-04-07 00:00:00
01035283,范玉华,女,1.59,西1舍108,2001-12-22 00:00:00
01037038,崔杰,男,1.86,东15舍207,2004-07-30 00:00:00
01038344,叶琳,女,1.76,北4舍226,2005-06-13 00:00:00
01037941,许桂珍,男,1.94,东12舍424,2004-06-20 00:00:00
01032092,张晶,女,1.65,东14舍415,2000-06-26 00:00:00
01035475,郑雪,男,1.89,东2舍211,2006-04-24 00:00:00
01033912,刘玉,女,1.95,东2舍202,2004-08-02 00:00:00
01032102,张秀云,女,1.73,东15舍327,2004-01-24 00:00:00
01035981,李秀荣,男,1.53,西15舍315,2002-08-22 00:00:00
01038188,贺琴,男,1.70,东4舍226,2004-11-27 00:00:00
01032271,黄博,女,1.80,东1舍428,2002-01-31 00:00:00
01038978,黄凤英,男,1.99,南3舍105,2000-09-26 00:00:00
01037982,唐亮,女,1.88,北14舍306,2000-07-10 00:00:00
01036907,徐玉珍,女,1.82,东12舍318,2004-10-15 00:00:00
01035804,安涛,男,1.56,北6舍126,2000-09-14 00:00:00
01033906,韦彬,男,1.90,东3舍125,2001-07-07 00:00:00
01034636,伍波,女,1.90,东14舍328,2004-01-01 00:00:00
01036881,王玉,女,1.83,北9舍118,2004-03-21 00:00:00
01038555,王燕,男,1.64,东11舍212,2004-03-29 00:00:00
01036339,赵秀梅,男,1.70,南1舍212,2006-04-29 00:00:00
01036896,亓想,男,1.86,西15舍318,2006-04-07 00:00:00
01032062,许秀云,男,1.51,北13舍214,2001-04-21 00:00:00
01031407,刘畅,男,1.54,北10舍321,2000-12-03 00:00:00
01037834,邢杨,女,1.69,南10舍302,2001-09-09 00:00:00
01034755,张成,男,1.78,南14舍405,2002-03-25 00:00:00
01038949,徐丹丹,女,1.61,西6舍313,2003-03-02 00:00:00
01037165,孙琴,女,1.77,东15舍324,2004-04-02 00:00:00
01036680,林秀兰,女,1.90,北13舍424,2004-03-14 00:00:00
01036493,金俊,女,1.94,东13舍222,2003-10-17 00:00:00
01038671,王莉,女,1.59,北11舍406,2000-10-09 00:00:00
01032589,魏建军,男,1.54,东6舍304,2002-06-11 00:00:00
01032420,鞠秀华,男,1.69,北8舍211,2005-07-12 00:00:00
01036712,王建国,女,1.62,南6舍126,2005-01-01 00:00:00
01035584,王丹,男,1.78,南1舍405,2006-01-09 00:00:00
01033489,陈桂花,女,1.68,西8舍422,2002-12-28 00:00:00
01036627,杨琳,女,1.74,南6舍422,2004-01-14 00:00:00
01032724,梁志强,女,1.73,南3舍407,2000-12-03 00:00:00
01031368,李桂珍,女,1.85,东10舍121,2003-05-03 00:00:00
01036948,王丹丹,男,1.69,西8舍125,2000-08-15 00:00:00
01033103,柳红,男,1.81,北5舍106,2005-12-23 00:00:00
01036417,李丹丹,女,1.72,南13舍423,2003-06-20 00:00:00
01033632,马红梅,女,1.56,西13舍416,2003-08-23 00:00:00
01035621,董红梅,女,1.75,南1舍207,2004-12-12 00:00:00
01038653,李玉珍,女,1.63,东5舍217,2006-02-28 00:00:00
01038011,祝倩,男,1.81,西10舍227,2000-11-12 00:00:00
01034118,鲁璐,男,1.68,西12舍117,2006-01-19 00:00:00
01035912,朱丽,女,1.74,南8舍422,2000-12-28 00:00:00
01036565,王春梅,男,1.72,东11舍121,2006-03-23 00:00:00
01038146,杨利,女,1.95,东9舍323,2005-11-21 00:00:00
01037065,周阳,男,1.54,东14舍301,2005-07-23 00:00:00
01032368,王丹丹,男,1.90,南2舍115,2002-10-24 00:00:00
01037629,潘凯,女,1.86,东8舍123,2002-01-06 00:00:00
01036637,杨建华,男,1.83,东15舍112,2001-07-23 00:00:00
01035857,石艳,女,1.92,北6舍411,2002-06-12 00:00:00
01032308,田春梅,男,1.70,西3舍101,2006-01-05 00:00:00
01038023,孟小红,女,1.59,东2舍218,2004-03-17 00:00:00
01035541,韦丹丹,男,1.74,南8舍402,2001-11-09 00:00:00
01033664,袁梅,男,1.59,南14舍212,2005-12-19 00:00:00
01032887,高丹,女,1.86,东8舍326,2005-03-24 00:00:00
01032839,武桂荣,男,1.77,南12舍321,2004-12-26 00:00:00
01033913,曾成,男,1.90,东12舍228,2001-03-11 00:00:00
01036375,郭丽华,男,1.64,南4舍213,2003-09-25 00:00:00
01038527,张洁,男,1.63,北8舍214,2003-08-28 00:00:00
01036017,鞠桂芳,男,1.86,东14舍122,2004-12-19 00:00:00
01034856,杨利,女,1.66,西1舍126,2001-02-01 00:00:00
01034933,罗雷,女,1.71,南13舍118,2004-09-03 00:00:00
01031436,王宁,女,1.72,西9舍427,2003-03-02 00:00:00
01036916,王宇,女,1.96,西12舍415,2000-08-25 00:00:00
01038444,朱柳,女,1.65,南2舍425,2003-05-11 00:00:00
01033498,卢玲,女,1.58,南13舍108,2004-02-23 00:00:00
01038906,梁小红,女,1.51,东12舍228,2002-08-05 00:00:00
01034092,陈芳,男,1.69,南5舍217,2005-05-14 00:00:00
01034601,陈桂花,女,1.96,南6舍106,2003-12-22 00:00:00
01033829,王淑兰,女,1.62,西15舍315,2003-08-12 00:00:00
01036633,黄凯,男,1.60,东1舍411,2003-10-07 00:00:00
01033693,纪红,女,1.91,北4舍128,2005-01-24 00:00:00
01035728,马桂芝,女,2.00,西12舍111,2002-04-11 00:00:00
01032248,李丽娟,女,1.73,北5舍328,2005-08-01 00:00:00
01033918,李洋,女,1.93,西14舍216,2004-11-22 00:00:00
01031166,张涛,男,1.98,北10舍118,2002-02-16 00:00:00
01038009,张彬,男,1.87,南11舍413,2005-03-17 00:00:00
01032346,常建,女,1.81,东2舍127,2003-09-03 00:00:00
01034393,路红,女,1.91,南6舍112,2004-06-29 00:00:00
01037247,苏荣,男,1.50,北3舍216,2000-11-06 00:00:00
01037284,金玉梅,女,1.60,南10舍206,2002-03-26 00:00:00
01036746,赖晨,男,2.00,南6舍211,2000-10-17 00:00:00
01036767,刘林,男,1.98,北1舍411,2004-08-21 00:00:00
01038913,李丽,女,2.00,南1舍217,2000-11-26 00:00:00
01037993,盘兰英,男,1.70,北9舍405,2004-10-05 00:00:00
01033346,谭秀梅,男,1.88,南8舍425,2004-02-23 00:00:00
01033587,高凤英,男,1.93,北12舍404,2003-09-03 00:00:00
01037896,吴凤兰,女,1.83,北4舍413,2004-10-23 00:00:00
01033205,刘凤英,男,1.80,南1舍405,2002-10-05 00:00:00
01037362,韩玉,男,1.62,东11舍326,2002-07-07 00:00:00
01034236,胡彬,男,1.97,南15舍121,2001-11-02 00:00:00
01036240,余欢,女,1.87,西11舍215,2003-05-07 00:00:00
01035748,阮玉珍,女,1.83,东7舍212,2004-10-02 00:00:00
01035146,刘婷,男,1.57,西7舍301,2000-07-29 00:00:00
01032013,李晶,女,1.74,南9舍427,2003-06-21 00:00:00
01038657,何涛,女,1.82,东1舍408,2001-11-03 00:00:00
01035970,覃林,女,1.98,西4舍224,2005-09-04 00:00:00
01038612,王秀荣,女,1.71,西4舍125,2005-11-15 00:00:00
01035467,郭帆,男,1.52,东6舍226,2005-06-26 00:00:00
01033594,欧秀梅,男,1.51,南13舍208,2006-02-22 00:00:00
01031194,王瑜,女,1.93,南10舍418,2004-07-12 00:00:00
01034487,张雪梅,男,1.56,北9舍306,2005-01-11 00:00:00
01035527,邓刚,女,1.85,南8舍422,2006-02-26 00:00:00
01037605,艾玉华,男,1.60,北7舍428,2006-01-03 00:00:00
01038651,房慧,女,1.52,东15舍213,2001-03-18 00:00:00
01038433,黄磊,女,1.93,西14舍302,2002-02-03 00:00:00
01038284,郑桂荣,女,1.85,西8舍125,2000-06-30 00:00:00
01035830,刘雷,男,1.77,西15舍108,2002-01-13 00:00:00
01036470,梁彬,女,1.90,北5舍423,2004-10-10 00:00:00
01035877,朱红霞,男,1.92,西13舍207,2004-07-30 00:00:00
01031506,李淑英,男,1.81,东7舍204,2003-05-27 00:00:00
01034576,冯玉珍,男,1.77,北13舍416,2001-02-20 00:00:00
01038694,刘琴,女,1.73,北12舍202,2003-02-20 00:00:00
01032818,耿亮,男,1.52,西13舍424,2002-11-26 00:00:00
01034124,王建华,男,1.82,西7舍127,2002-05-16 00:00:00
01035442,周玲,男,1.81,南12舍122,2001-01-03 00:00:00
01033487,徐秀云,男,1.91,南1舍413,2002-07-04 00:00:00
01031877,黄桂香,女,1.50,西8舍413,2003-07-20 00:00:00
01033362,丁鑫,女,1.50,西2舍317,2002-02-08 00:00:00
01032809,冯秀华,女,1.64,北6舍105,2000-09-10 00:00:00
01035197,丁明,女,1.70,东8舍308,2005-12-28 00:00:00
01038506,罗静,女,1.54,南3舍408,2005-07-22 00:00:00
01031262,何兵,男,1.99,西11舍114,2000-08-28 00:00:00
01034492,刘云,女,1.98,西11舍207,2005-07-10 00:00:00
01036783,赵建国,男,1.58,西9舍208,2005-04-28 00:00:00
01034432,梁红梅,男,1.63,北11舍205,2001-12-12 00:00:00
01036966,沈建华,男,1.89,西3舍308,2006-06-07 00:00:00
01038432,张玉英,男,1.97,西4舍202,2002-11-22 00:00:00
01032198,谢倩,女,1.64,东14舍423,2004-12-05 00:00:00
01036888,严宁,女,1.64,北11舍105,2003-04-22 00:00:00
01034828,刘刚,女,1.74,西4舍224,2003-07-22 00:00:00
01037929,刘欢,女,1.96,东15舍311,2005-01-19 00:00:00
01032777,吴建军,女,1.92,北2舍202,2001-12-27 00:00:00
01037316,岳东,女,1.96,西13舍303,2004-08-23 00:00:00
01033853,詹颖,女,1.56,东13舍418,2005-04-06 00:00:00
01031124,牛鑫,女,1.68,南7舍214,2003-02-09 00:00:00
01031579,武佳,男,1.85,东7舍417,2003-12-19 00:00:00
01036769,卢凤英,女,1.70,北8舍303,2003-07-22 00:00:00
01036968,鞠建华,男,1.75,东9舍411,2005-12-01 00:00:00
01036727,孙玉珍,男,1.52,南14舍403,2003-10-28 00:00:00
01032776,秦琳,男,1.85,北14舍225,2005-01-27 00:00:00
01037183,邓燕,男,1.66,南1舍123,2005-07-15 00:00:00
01037482,房坤,男,1.56,东6舍317,2004-08-05 00:00:00
01033710,毛兵,男,1.80,北5舍103,2002-05-07 00:00:00
01036467,董欣,女,1.53,南12舍401,2001-05-08 00:00:00
01031747,林博,男,1.57,西3舍221,2001-02-15 00:00:00
01035684,张玉兰,男,1.63,北14舍303,2005-06-21 00:00:00
01038833,姜芳,男,1.65,西5舍224,2003-07-18 00:00:00
01036326,黄欣,男,1.86,西4舍226,2004-07-31 00:00:00
01031989,罗秀英,女,1.55,东9舍314,2002-03-11 00:00:00
01031167,张欣,女,1.52,西14舍204,2000-07-30 00:00:00
01032855,杨平,女,1.75,西14舍307,2004-02-16 00:00:00
01034824,吴琴,男,1.68,西8舍423,2005-11-12 00:00:00
01031972,王俊,女,1.58,北10舍423,2002-08-24 00:00:00
01032898,彭建,男,1.94,北5舍417,2002-03-13 00:00:00
01037997,赵莉,女,1.62,东13舍322,2004-11-25 00:00:00
01037836,唐鹏,男,1.61,南7舍422,2002-08-06 00:00:00
01036495,邱秀梅,女,1.78,北10舍304,2003-07-01 00:00:00
01035568,王旭,女,1.80,东1舍212,2003-07-04 00:00:00
01037815,王倩,男,1.96,北2舍108,2002-07-22 00:00:00
01036176,郭旭,男,1.50,南4舍206,2001-02-20 00:00:00
01031102,牛雪梅,女,1.75,西14舍227,2004-04-05 00:00:00
01033566,向杨,女,1.91,南15舍402,2006-03-03 00:00:00
01032632,张勇,女,1.53,北10舍201,2004-01-18 00:00:00
01035943,常玉华,女,1.79,北4舍123,2002-08-07 00:00:00
01033184,高燕,男,1.80,西14舍128,2005-03-25 00:00:00
01035657,陆斌,女,1.62,东11舍106,2001-10-08 00:00:00
01035471,鲁彬,男,1.69,东6舍402,2004-05-20 00:00:00
01038420,耿想,男,1.92,南8舍207,2001-08-05 00:00:00
01032534,邹云,男,1.98,东5舍225,2005-11-23 00:00:00
01037657,姚荣,男,1.94,南10舍215,2004-02-21 00:00:00
